"source_schema","source_table","source_column","table_description","column_description","column_data_type"
"dbo","cmc_coci_comn_info","coci_id","Commission Entity Common Information","Commission Entity Common ID","char"
"dbo","cmc_coci_comn_info","coci_type","Commission Entity Common Information","Common Commission Entity Type","char"
"dbo","cmc_coci_comn_info","coci_ssn","Commission Entity Common Information","Social Security Number","char"
"dbo","cmc_coci_comn_info","coci_mctr_lang","Commission Entity Common Information","Language","char"
"dbo","cmc_coci_comn_info","coci_grp_name","Commission Entity Common Information","Group Name","char"
"dbo","cmc_coci_comn_info","coci_grp_name_xlow","Commission Entity Common Information","Group Name Case Insensitive Field","char"
"dbo","cmc_coci_comn_info","coci_lst_name","Commission Entity Common Information","Last Name","char"
"dbo","cmc_coci_comn_info","coci_lst_name_xlow","Commission Entity Common Information","Last Name Case Insensitive Field","char"
"dbo","cmc_coci_comn_info","coci_first_name","Commission Entity Common Information","First Name","char"
"dbo","cmc_coci_comn_info","coci_mid_init","Commission Entity Common Information","Middle Initial","char"
"dbo","cmc_coci_comn_info","coci_title","Commission Entity Common Information","Title","char"
"dbo","cmc_coci_comn_info","coci_lock_token","Commission Entity Common Information","Lock Token","smallint"
"dbo","cmc_coci_comn_info","atxr_source_id","Commission Entity Common Information","Attachment Source Id","datetime"
"dbo","cmc_coci_comn_info","sys_last_upd_dtm","Commission Entity Common Information","Last Update Datetime","datetime"
"dbo","cmc_coci_comn_info","sys_usus_id","Commission Entity Common Information","Last Update User ID","varchar"
"dbo","cmc_coci_comn_info","sys_dbuser_id","Commission Entity Common Information","Last Update DBMS User ID","varchar"
