"source_schema","source_table","source_column","table_description","column_description","column_data_type"
"dbo","cmc_icie_its_excd","icie_local_plan_cd","ITS EXCD Code Conversion Table","Local Plan Code","char"
"dbo","cmc_icie_its_excd","icie_seq_no","ITS EXCD Code Conversion Table","Sequence Number","smallint"
"dbo","cmc_icie_its_excd","icie_its_code_md","ITS EXCD Code Conversion Table","Disposition Format Message Code","char"
"dbo","cmc_icie_its_excd","icie_its_code_mp","ITS EXCD Code Conversion Table","Payment Reduction Reason Code","char"
"dbo","cmc_icie_its_excd","icie_its_code_ms","ITS EXCD Code Conversion Table","Submission Format Message Code","char"
"dbo","cmc_icie_its_excd","excd_id","ITS EXCD Code Conversion Table","Facets Explanation Code","char"
"dbo","cmc_icie_its_excd","icie_pend_ind","ITS EXCD Code Conversion Table","Pend Indicator","char"
"dbo","cmc_icie_its_excd","icie_addl_data","ITS EXCD Code Conversion Table","Additional Data","varchar"
"dbo","cmc_icie_its_excd","icie_lock_token","ITS EXCD Code Conversion Table","Lock Token","smallint"
"dbo","cmc_icie_its_excd","atxr_source_id","ITS EXCD Code Conversion Table","Attachment Source Id","datetime"
